time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/clip_fraction,train/loss,train/learning_rate,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/entropy_loss
230,144,3840,-1750.4540935599998,1109.56,884736,0.24161783854166666,0.18025991320610046,0.00025,2200,0.2,0.36972714867442846,0.0009410072865042215,0.9995023012161255,0.020349449,-4.9049631506204605
230,145,3868,-1744.85182945,1111.04,890880,0.4289143880208333,0.058685675263404846,0.00025,2204,0.2,0.4862343206380804,0.013248420883125315,0.9986868500709534,0.021669844,-4.950222382942836
230,146,3895,-1761.6631642399998,1112.08,897024,0.3252360026041667,0.0653223842382431,0.00025,2208,0.2,0.3817301740248998,0.004356028221081942,0.9994742274284363,0.031032726,-4.930097674330075
230,147,3922,-1719.9204691400003,1112.54,903168,0.22932942708333334,0.27972960472106934,0.00025,2212,0.2,0.6230817817461988,0.00027282312415384996,0.9994189143180847,0.018680422,-4.899828811486562
230,148,3948,-1728.1985684599997,1107.14,909312,0.3017985026041667,0.3876916766166687,0.00025,2216,0.2,0.6737696450824538,0.0040433698110670475,0.9992159008979797,0.023779219,-4.892469634612401
230,149,3975,-1764.86177784,1103.65,915456,0.2777506510416667,0.3456857204437256,0.00025,2220,0.2,0.9040598152205348,0.0011836289583394926,0.998045802116394,0.021188399,-4.868304342031479
230,150,4001,-1801.84219148,1101.55,921600,0.21272786458333334,0.2748158872127533,0.00025,2224,0.2,0.5805077377396325,0.0003840335169419025,0.9994033575057983,0.015061437,-4.924291491508484
230,151,4028,-1822.3656514,1100.29,927744,0.3164469401041667,0.32772839069366455,0.00025,2228,0.2,0.6529953960950176,0.005575220420723781,0.9993208050727844,0.030649254,-4.855718021591504
230,152,4054,-1809.4674810399997,1097.95,933888,0.24373372395833334,0.20795489847660065,0.00025,2232,0.2,0.5144974566064775,0.0012518585135694593,0.9996004104614258,0.018362029,-4.93789167702198
230,153,4081,-1717.00856134,1104.54,940032,0.230712890625,0.2853136360645294,0.00025,2236,0.2,0.5686772537107269,0.0009750856212728346,0.9995394349098206,0.01273794,-4.98775041103363
230,154,4107,-1651.8515734599998,1109.23,946176,0.423095703125,0.4450312852859497,0.00025,2240,0.2,1.1648533393939335,0.006662018723242606,0.9963681101799011,0.07134827,-4.880373900135358
230,155,4134,-1615.6038965400003,1113.02,952320,0.5069986979166666,0.43878716230392456,0.00025,2244,0.2,2.462015256906549,0.01440739113362118,0.984459638595581,0.08210433,-4.9371147602796555
230,156,4160,-1712.4907272199998,1115.44,958464,0.4563395182291667,0.16843703389167786,0.00025,2248,0.2,0.438172150713702,0.025389432989565346,0.9986846446990967,0.06616529,-4.9998804579178495
230,157,4187,-1792.6777127599998,1120.64,964608,0.38623046875,0.09232716262340546,0.00025,2252,0.2,0.5081308280738691,0.007907603481726255,0.9986150860786438,0.024882032,-4.804298982024193
230,158,4213,-1995.0316462899998,1110.66,970752,0.4408772786458333,0.22133593261241913,0.00025,2256,0.2,0.43404676641027135,0.015266236131234715,0.9989238977432251,0.046684396,-4.756249397993088
230,159,4241,-2079.3349417299996,1100.51,976896,0.3405354817708333,0.08489570766687393,0.00025,2260,0.2,0.35080650138358277,0.012730851201922633,0.9990953803062439,0.032504037,-4.6311068286498385
230,160,4267,-2154.95457269,1089.95,983040,0.2606608072916667,0.061364948749542236,0.00025,2264,0.2,0.3349777408875525,0.00044256888213567436,0.9995108842849731,0.0162913,-4.70202059050401
230,161,4293,-2271.53464136,1078.62,989184,0.41748046875,0.030249830335378647,0.00025,2268,0.2,0.2808031008268396,0.020926685761272285,0.9996136426925659,0.027354805,-4.598684882124265
230,162,4320,-2237.89617673,1079.03,995328,0.2831624348958333,0.05280805379152298,0.00025,2272,0.2,0.3702952970440189,0.0036062583579526595,0.9996315836906433,0.012255713,-4.63357279698054
230,163,4347,-2227.3498085500005,1079.37,1001472,0.3707275390625,0.07361967861652374,0.00025,2276,0.2,0.46662432824571926,0.008993521919668032,0.9991992115974426,0.033553436,-4.572203869620959
230,164,4374,-2244.30088792,1080.17,1007616,0.3772786458333333,0.1036355048418045,0.00025,2280,0.2,0.3174210642464459,0.010034961300940873,0.9994168877601624,0.03686486,-4.557213127613068
230,165,4401,-2248.8260910599997,1080.81,1013760,0.3581949869791667,0.14925861358642578,0.00025,2284,0.2,0.2911510231594245,0.006715733223245479,0.9995166063308716,0.024054462,-4.6513385226329165
230,166,4427,-2204.5959639,1082.4,1019904,0.3771565755208333,0.2086743414402008,0.00025,2288,0.2,0.31433158461004496,0.008385244327655528,0.9994599223136902,0.031722598,-4.629392147064209
230,167,4454,-2148.40638497,1080.91,1026048,0.24235026041666666,0.12680256366729736,0.00025,2292,0.2,0.28470935750131804,0.0029179588794553033,0.9995620250701904,0.013177156,-4.683565159638722
230,168,4480,-1991.43445675,1083.09,1032192,0.3208821614583333,0.009765058755874634,0.00025,2296,0.2,0.17203897152406475,0.004340724301679681,0.999670684337616,0.020387242,-4.7037214785814285
230,169,4507,-1867.6754981999995,1085.19,1038336,0.2703450520833333,0.21067053079605103,0.00025,2300,0.2,0.3771880129352212,-0.0038106516925230003,0.9993413090705872,0.017215291,-4.721808771292369
230,170,4534,-1817.21621941,1085.34,1044480,0.22786458333333334,0.13619449734687805,0.00025,2304,0.2,0.2627277020365,-0.001883155765729801,0.9996734261512756,0.019676827,-4.74971430003643
230,171,4561,-1821.89657899,1086.03,1050624,0.21964518229166666,0.10210376232862473,0.00025,2308,0.2,0.2680367094775041,-0.0011660448581096716,0.9996887445449829,0.01495779,-4.717951079209645
230,172,4587,-1956.3810442199995,1090.71,1056768,0.3583170572916667,0.11359889805316925,0.00025,2312,0.2,0.2864563205900292,0.005935552406299394,0.9994035959243774,0.02400138,-4.667043477296829
230,173,4614,-2025.3494141200001,1089.27,1062912,0.27197265625,0.06092093139886856,0.00025,2316,0.2,0.4385773378113906,0.0010099266194932472,0.9988213181495667,0.019320033,-4.640508696436882
230,174,4641,-2078.08360823,1089.68,1069056,0.3362630208333333,0.14393313229084015,0.00025,2320,0.2,0.2487508088039855,0.004227266244318646,0.9996779561042786,0.024713913,-4.64494592944781
230,175,4667,-2119.64065941,1091.9,1075200,0.3491617838541667,0.06678293645381927,0.00025,2324,0.2,0.2566110758731763,0.006508003010821994,0.9993577003479004,0.02873864,-4.704041625062625
230,176,4694,-2092.49226244,1089.08,1081344,0.2847900390625,0.09992359578609467,0.00025,2328,0.2,0.7026795127118627,0.003576639396972799,0.9990202784538269,0.021790406,-4.762077460686366
230,177,4721,-2076.66614492,1087.81,1087488,0.3251953125,0.244459331035614,0.00025,2332,0.2,0.493012985214591,0.004429146899686505,0.9989940524101257,0.01743938,-4.729003757238388
230,178,4748,-2096.4498375900002,1090.28,1093632,0.2547607421875,0.1337117850780487,0.00025,2336,0.2,0.3222821081678073,-0.0008131921349558979,0.9994984269142151,0.018815061,-4.7369417895873385
230,179,4775,-2170.0999039000003,1087.86,1099776,0.2942301432291667,0.06164570525288582,0.00025,2340,0.2,0.2110986999080827,0.0008207749391052251,0.9995301961898804,0.026082441,-4.754556139310201
230,180,4802,-2321.6826815299996,1085.44,1105920,0.328857421875,0.028189964592456818,0.00025,2344,0.2,0.281726752097408,0.00249271948026338,0.9995412826538086,0.029987335,-4.672221114238103
230,181,4828,-2443.2431382600003,1083.39,1112064,0.2737630208333333,0.0629325732588768,0.00025,2348,0.2,0.3607374867424369,-0.0028501563744309046,0.9993701577186584,0.015547782,-4.763733858863513
230,182,4855,-2511.45466441,1080.73,1118208,0.2536214192708333,0.03299623355269432,0.00025,2352,0.2,0.3433851144897441,-0.002714330674886393,0.9994824528694153,0.015922733,-4.777762159705162
230,183,4881,-2534.03454062,1079.48,1124352,0.22371419270833334,0.053096868097782135,0.00025,2356,0.2,0.3455395807201664,-0.0006775245395450232,0.9994614124298096,0.016532758,-4.728278522690137
230,184,4909,-2567.0957896,1084.69,1130496,0.2952880859375,0.0902993306517601,0.00025,2360,0.2,0.317202090130498,0.00392719328616901,0.9994643330574036,0.030453091,-4.743728210528691
230,185,4936,-2576.7244901300005,1082.06,1136640,0.3111979166666667,0.10584773868322372,0.00025,2364,0.2,0.47121233819052577,0.00122660555158897,0.9988155364990234,0.016357442,-4.789560193816821
230,186,4964,-2557.73259469,1081.36,1142784,0.3253987630208333,0.12877582013607025,0.00025,2368,0.2,0.5047047035768628,0.006704565324374319,0.9996110200881958,0.025724584,-4.765166302522023
230,187,4990,-2493.09804014,1084.06,1148928,0.2703043619791667,0.1048029363155365,0.00025,2372,0.2,0.33611173648387194,-0.000641379063987794,0.9995297789573669,0.016421659,-4.663098022341728
230,188,5016,-2447.7548412700003,1081.79,1155072,0.3547770182291667,0.05483401566743851,0.00025,2376,0.2,0.24457907366255918,0.0036039640593420095,0.9995021224021912,0.029339865,-4.674099748333295
230,189,5042,-2312.26330313,1078.9,1161216,0.3302815755208333,0.040837518870830536,0.00025,2380,0.2,0.2170087336562574,0.004012917343061417,0.9996247887611389,0.026100716,-4.6850078503290815
230,190,5069,-2218.62474239,1080.33,1167360,0.3083089192708333,0.031005896627902985,0.00025,2384,0.2,0.23221554576108852,-0.0006778965519818788,0.9994931221008301,0.022228757,-4.644429450233777
230,191,5096,-2207.5067224100003,1079.44,1173504,0.3431396484375,0.025624528527259827,0.00025,2388,0.2,0.26160925696603954,0.0015266727956865604,0.9994829893112183,0.027713025,-4.544960036873817
230,192,5123,-2164.6512853299996,1077.58,1179648,0.22257486979166666,0.031080998480319977,0.00025,2392,0.2,0.24653505502889553,-0.0009243144450010732,0.9997050762176514,0.015982699,-4.524034609397252
230,193,5151,-2266.98603593,1076.73,1185792,0.3651936848958333,0.03390984609723091,0.00025,2396,0.2,0.16262573717782894,0.0073418238025624305,0.9997310638427734,0.043216985,-4.497486904263496
230,194,5177,-2306.22773856,1081.54,1191936,0.3549397786458333,0.01771329715847969,0.00025,2400,0.2,0.19062639920351407,0.004984252998838201,0.9996869564056396,0.025773361,-4.585081651806831
230,195,5204,-2389.45917048,1081.49,1198080,0.3262532552083333,0.22239723801612854,0.00025,2404,0.2,0.6325095631182194,0.0004159535771274629,0.9982864260673523,0.032069515,-4.628203108906746
230,196,5230,-2419.7629249799998,1081.84,1204224,0.18046061197916666,0.12115500122308731,0.00025,2408,0.2,0.3788792137056589,-0.0057215467386413366,0.9993460774421692,0.011141992,-4.60744471848011
230,197,5257,-2372.25838193,1081.23,1210368,0.17850748697916666,0.14868831634521484,0.00025,2412,0.2,0.29171072303627926,-0.005491902059778416,0.9995934367179871,0.015691705,-4.623474737008412
230,198,5285,-2383.66594266,1080.31,1216512,0.236328125,0.15664230287075043,0.00025,2416,0.2,0.28999351446206373,-0.00020719531554883966,0.9996175169944763,0.015801936,-4.567594692111015
230,199,5311,-2365.29840316,1075.13,1222656,0.201904296875,0.08071133494377136,0.00025,2420,0.2,0.28650486127783853,-0.00019755781977437437,0.9996486306190491,0.016424542,-4.638038322329521
230,200,5339,-2337.35719544,1074.0,1228800,0.32373046875,0.031114641577005386,0.00025,2424,0.2,0.21753921856482825,0.006222205779825647,0.9996526837348938,0.03303754,-4.599146311481793
230,201,5365,-2293.82555268,1074.56,1234944,0.3343912760416667,0.015213660895824432,0.00025,2428,0.2,0.257989364132906,0.005037720317583687,0.9997061491012573,0.029167796,-4.600471158822377
230,202,5392,-2377.58947888,1073.77,1241088,0.3464762369791667,0.034299563616514206,0.00025,2432,0.2,0.1800231586676091,0.0025843286954720193,0.9997128248214722,0.02751409,-4.627101028958957
230,203,5420,-2302.2956658900002,1074.24,1247232,0.2952067057291667,0.012312926352024078,0.00025,2436,0.2,0.2055506691491852,0.0026274915605123774,0.9997186660766602,0.023797406,-4.662048056721687
230,204,5447,-2238.8889197800004,1073.56,1253376,0.3700358072916667,0.0448567271232605,0.00025,2440,0.2,0.3052847197589775,0.0058034202944933595,0.9991989135742188,0.019514615,-4.6936754782994585
230,205,5474,-2271.06915071,1076.75,1259520,0.3201090494791667,0.02661963552236557,0.00025,2444,0.2,0.19440703676082194,0.002384881396816733,0.9995439648628235,0.015367094,-4.716111317276955
230,206,5502,-2371.5589489000004,1075.39,1265664,0.24654134114583334,0.12046210467815399,0.00025,2448,0.2,0.3474017872164647,-0.001009187035379,0.9994282126426697,0.019078532,-4.714414959152539
229,207,5530,-2374.5598537099995,1078.44,1271808,0.3310546875,0.0719834417104721,0.00025,2452,0.2,0.34893561123559874,0.0016870471881702542,0.9991241097450256,0.031066723,-4.700774893164635
229,208,5557,-2447.8760758,1088.01,1277952,0.3447265625,0.16110865771770477,0.00025,2456,0.2,0.5100377000247439,0.003935447656355488,0.9987233281135559,0.0392386,-4.658914089202881
229,209,5583,-2398.44513935,1090.67,1284096,0.39453125,0.2135719358921051,0.00025,2460,0.2,1.247733764971296,0.0010983110623783432,0.9941999912261963,0.04790191,-4.6398261686166125
229,210,5610,-2275.9326789799998,1096.68,1290240,0.3346761067708333,1.2512363195419312,0.00025,2464,0.2,3.0373781168212495,0.006331025193503592,0.9914640188217163,0.040186215,-4.649884924292564
229,211,5636,-2140.35097811,1095.71,1296384,0.3471272786458333,0.07404424250125885,0.00025,2468,0.2,0.37666568672284484,0.005345938033618343,0.9988273978233337,0.03217907,-4.558183292547862
229,212,5663,-2069.71526864,1085.56,1302528,0.3474934895833333,0.1582656353712082,0.00025,2472,0.2,0.5937399274359146,0.009577193877097065,0.9985460638999939,0.03155608,-4.539617175857226
229,213,5690,-1943.0959696799996,1100.93,1308672,0.42138671875,0.6233606934547424,0.00025,2476,0.2,1.8029045791675646,0.0071208206718438305,0.9949612021446228,0.052925345,-4.605680440862973
230,214,5716,-2054.20006841,1091.7,1314816,0.375732421875,0.626949667930603,0.00025,2480,0.2,2.226582715908686,0.0067199572270813706,0.9944393038749695,0.03678834,-4.664485603570938
230,215,5742,-2079.80471257,1092.11,1320960,0.3068440755208333,0.11837209016084671,0.00025,2484,0.2,0.5280496791626016,0.009112160720784837,0.998246431350708,0.037884768,-4.602267682552338
230,216,5769,-2147.1274313199997,1091.76,1327104,0.3009033203125,0.04207192361354828,0.00025,2488,0.2,0.317344984660546,0.0005166316501951466,0.9992087483406067,0.018230684,-4.584823310375214
230,217,5795,-2248.4773673699997,1079.69,1333248,0.4015299479166667,0.09831249713897705,0.00025,2492,0.2,0.2904727489997943,0.00937917143892264,0.9992338418960571,0.05019374,-4.5550424456596375
229,218,5823,-2280.97543176,1076.0,1339392,0.346923828125,0.05971905589103699,0.00025,2496,0.2,0.2415069273362557,0.004695743771056489,0.9994933605194092,0.02963216,-4.590896939237912
229,219,5851,-2252.4737835700003,1078.53,1345536,0.2548421223958333,0.060995809733867645,0.00025,2500,0.2,0.3302297388824324,-0.005315353616121381,0.9994966387748718,0.024131894,-4.695000956455867
229,220,5878,-2223.78451911,1078.64,1351680,0.3418375651041667,0.0693131610751152,0.00025,2504,0.2,0.2589813736267388,0.006003436210448854,0.9994701147079468,0.037588667,-4.764839102824529
229,221,5906,-2195.04331723,1078.69,1357824,0.20609537760416666,0.03933292627334595,0.00025,2508,0.2,0.2496043580273787,-0.002021646454522852,0.9996926784515381,0.012991355,-4.823567435145378
229,222,5933,-2163.75159652,1080.97,1363968,0.19124348958333334,0.10924209654331207,0.00025,2512,0.2,0.23004996644643447,-0.00328624381654663,0.9997596740722656,0.013737584,-4.812142064174016
229,223,5960,-2239.49551135,1079.94,1370112,0.2110595703125,0.09164643287658691,0.00025,2516,0.2,0.22347832828139266,-0.001919511980910708,0.9997761845588684,0.017140301,-4.787397593259811
229,224,5987,-2254.28537472,1079.16,1376256,0.18465169270833334,0.06425635516643524,0.00025,2520,0.2,0.22640325974983475,-0.004555693580186926,0.999751627445221,0.013659112,-4.792547553777695
229,225,6013,-2205.72163275,1081.81,1382400,0.21065266927083334,0.1552419662475586,0.00025,2524,0.2,0.3154605079131822,-0.003989402423030697,0.9994931221008301,0.014952223,-4.787706742684047
229,226,6041,-2214.95498498,1080.3,1388544,0.3375244140625,0.08165059238672256,0.00025,2528,0.2,0.3653948713714878,0.0018862249028946583,0.9991599917411804,0.02238839,-4.787512436509132
229,227,6068,-2201.84203356,1079.34,1394688,0.2989501953125,0.06169409304857254,0.00025,2532,0.2,0.25999979783470434,-0.0012541389199517046,0.9995862245559692,0.017794644,-4.830523724357287
229,228,6095,-2196.6971334499995,1079.45,1400832,0.3525797526041667,-0.0024482980370521545,0.00025,2536,0.2,0.14112610695883632,0.005052210459931909,0.9997504353523254,0.028956374,-4.849327440063159
229,229,6121,-2206.58625829,1077.24,1406976,0.3157552083333333,0.18870794773101807,0.00025,2540,0.2,0.20396817227204642,0.00174175175682952,0.9997314214706421,0.025840318,-4.892345597346623
229,230,6148,-2305.6865561799996,1076.09,1413120,0.22798665364583334,0.20405256748199463,0.00025,2544,0.2,0.3460414771301051,-0.0030001940031070262,0.9993012547492981,0.017894585,-4.89583262304465
229,231,6175,-2286.0625276799997,1075.62,1419264,0.3501383463541667,0.08743450045585632,0.00025,2548,0.2,0.3214843055854241,0.0030982497410150245,0.9993426203727722,0.020134144,-4.8565229425827665
229,232,6201,-2320.4611064600003,1077.28,1425408,0.23018391927083334,0.04785514622926712,0.00025,2552,0.2,0.303449221731474,-0.002791799631571242,0.9994418621063232,0.016704317,-4.948544666171074
229,233,6229,-2331.9020196,1077.94,1431552,0.330322265625,0.15692096948623657,0.00025,2556,0.2,0.42233569889018935,0.0054807079820117606,0.9993171095848083,0.043163773,-4.93985574444135
229,234,6256,-2338.4190646499997,1076.81,1437696,0.3532307942708333,0.034947801381349564,0.00025,2560,0.2,0.25519331249718863,0.007039300355245359,0.9995965361595154,0.036432017,-4.982135737935702
229,235,6283,-2355.308976,1078.3,1443840,0.2820638020833333,0.033545687794685364,0.00025,2564,0.2,0.34159465429062646,-0.0007796144588307167,0.9994487166404724,0.020732874,-5.053203741709392
229,236,6311,-2321.93362376,1080.74,1449984,0.3850911458333333,0.0330229327082634,0.00025,2568,0.2,0.31648611774047214,-0.0011596962673744808,0.9992019534111023,0.03017334,-5.08694614470005
229,237,6338,-2277.25707882,1081.46,1456128,0.3616129557291667,0.023226674646139145,0.00025,2572,0.2,0.2308557512393842,0.004407223867019638,0.9994242787361145,0.032026436,-5.145224357644717
229,238,6365,-2234.4460467999997,1080.33,1462272,0.423583984375,-8.612871170043945e-06,0.00025,2576,0.2,0.23412069701589644,0.010808890555684533,0.9993472695350647,0.03961589,-5.110392947991689
229,239,6392,-2154.7158910499998,1082.82,1468416,0.23710123697916666,0.027728982269763947,0.00025,2580,0.2,0.21620112719635168,-0.005402982994079745,0.9997310638427734,0.016270043,-5.198900878429413
229,240,6419,-2025.5175368800003,1085.9,1474560,0.3652750651041667,0.04958265274763107,0.00025,2584,0.2,0.33760186843574047,0.0021977302773545184,0.9991021752357483,0.025482321,-5.209994122385979
229,241,6447,-1990.14781562,1086.92,1480704,0.37109375,0.32370853424072266,0.00025,2588,0.2,0.8700931264708439,0.003878043770479659,0.9975966215133667,0.039107315,-5.290680974721909
229,242,6473,-2010.5491852,1089.25,1486848,0.4019775390625,0.14562560617923737,0.00025,2592,0.2,0.5243410447922846,0.005743928185741727,0.9988376498222351,0.037927117,-5.298348660270373
229,243,6501,-2078.04569912,1091.52,1492992,0.3766682942708333,0.019120201468467712,0.00025,2596,0.2,0.2445084301289171,0.009102813792803014,0.9995322823524475,0.041413456,-5.360021784901619
229,244,6527,-2138.3183799,1089.56,1499136,0.4106038411458333,0.05948599800467491,0.00025,2600,0.2,0.3073965972289443,0.004781738719126831,0.9993699193000793,0.037851658,-5.3923884977897005
229,245,6554,-2194.3559428599997,1091.32,1505280,0.3810628255208333,0.033084288239479065,0.00025,2604,0.2,0.48675382214908797,0.0025138641819163845,0.998770534992218,0.03180414,-5.351228564977646
229,246,6581,-2191.89491591,1089.22,1511424,0.4212239583333333,0.1650623083114624,0.00025,2608,0.2,0.7647060699140033,0.012742762773996219,0.9976677298545837,0.032032605,-5.352513611316681
229,247,6609,-2235.3489087300004,1086.51,1517568,0.3236897786458333,-0.006886132061481476,0.00025,2612,0.2,0.15769118179256716,0.006555221630454374,0.9996008276939392,0.020874731,-5.343697230021159
229,248,6637,-2266.3936568299996,1087.14,1523712,0.3445638020833333,0.0905836746096611,0.00025,2616,0.2,0.2125720315768073,0.0037118048955259533,0.9996561408042908,0.020860242,-5.405822729070981
229,249,6664,-2293.32464087,1085.85,1529856,0.2790120442708333,0.25286537408828735,0.00025,2620,0.2,0.7050296333618462,-0.003357619156304281,0.9982962012290955,0.02563955,-5.387346933285396
229,250,6691,-2376.0407983799996,1082.7,1536000,0.3325602213541667,0.005221225321292877,0.00025,2624,0.2,0.18531959829851985,0.0014007065571301307,0.9995452761650085,0.024361758,-5.374937901894252
229,251,6718,-2456.6545290100003,1083.67,1542144,0.3507893880208333,0.05167746916413307,0.00025,2628,0.2,0.16330854625751576,0.0013337989754897233,0.9996313452720642,0.04779062,-5.33614094555378
229,252,6744,-2473.27250341,1082.14,1548288,0.3379720052083333,0.0036985352635383606,0.00025,2632,0.2,0.19686231490535042,0.0010768344727694057,0.9994204640388489,0.023794414,-5.270837441086769
229,253,6771,-2530.9659960199997,1081.4,1554432,0.3124186197916667,-0.010649606585502625,0.00025,2636,0.2,0.16253249401537082,-0.0014677041035611182,0.9996500611305237,0.01975119,-5.270419453581174
229,254,6798,-2546.6180010699995,1079.86,1560576,0.3455810546875,0.03321022912859917,0.00025,2640,0.2,0.17994648047412434,0.003739775983073438,0.9996700286865234,0.034305677,-5.361419772108396
229,255,6825,-2554.54024645,1077.0,1566720,0.322998046875,0.02196851745247841,0.00025,2644,0.2,0.17542033813272914,0.00038453070737887174,0.999644935131073,0.026916564,-5.376071989536285
229,256,6851,-2504.5489872699995,1076.68,1572864,0.2765706380208333,0.0673973336815834,0.00025,2648,0.2,0.2024287253152579,-0.001222911608541229,0.9997555613517761,0.014901884,-5.407218337059021
229,257,6879,-2492.8126004700002,1073.41,1579008,0.3143717447916667,-0.01626775786280632,0.00025,2652,0.2,0.1357376646095266,0.000687995518092066,0.9997502565383911,0.024878481,-5.426158969600995
229,258,6906,-2312.68156663,1078.85,1585152,0.3461507161458333,0.030100330710411072,0.00025,2656,0.2,0.19083957079177102,0.004227125420584343,0.9995555877685547,0.031234039,-5.434440006812413
229,259,6933,-2177.36507736,1083.35,1591296,0.3992106119791667,0.12201235443353653,0.00025,2660,0.2,0.75459731494387,0.006871532532386482,0.9971138834953308,0.030642418,-5.4460524419943495
229,260,6960,-2106.5572400100004,1084.79,1597440,0.3031819661458333,0.05024801939725876,0.00025,2664,0.2,0.5771568378744026,-0.0009418933744503496,0.9985522627830505,0.033595312,-5.3956524431705475
229,261,6987,-2116.31289304,1085.22,1603584,0.3409016927083333,0.07948824018239975,0.00025,2668,0.2,0.24641981783012548,0.0028113589117613933,0.9993683695793152,0.0284132,-5.395342205961545
229,262,7014,-2110.7643936700006,1081.56,1609728,0.3257649739583333,0.051096487790346146,0.00025,2672,0.2,0.2262587520138671,0.0011110884661320597,0.9997139573097229,0.018705951,-5.407860616842906
229,263,7042,-2183.15077137,1078.46,1615872,0.3034261067708333,-0.004205923527479172,0.00025,2676,0.2,0.12417467792207997,-0.0003840022691292688,0.9997634887695312,0.026420852,-5.422160516182582
229,264,7069,-2199.06496561,1078.12,1622016,0.3622639973958333,0.017902083694934845,0.00025,2680,0.2,0.33036367579673726,0.004825836290062095,0.9992389678955078,0.02130925,-5.410235047340393
229,265,7095,-2238.1766464499997,1077.69,1628160,0.3725179036458333,0.41240495443344116,0.00025,2684,0.2,0.7009119847789407,0.003044495031645056,0.9981419444084167,0.044343207,-5.429453834891319
229,266,7122,-2247.1737596599996,1078.01,1634304,0.3162841796875,0.005686111748218536,0.00025,2688,0.2,0.24273479528104266,0.004186024996063982,0.9996089935302734,0.017193427,-5.463101188341777
229,267,7149,-2266.41672925,1076.09,1640448,0.36083984375,-0.005572281777858734,0.00025,2692,0.2,0.1550806787175437,0.004143298048196205,0.9997084736824036,0.029644234,-5.45603246986866
229,268,7177,-2278.1216630300005,1072.44,1646592,0.3281656901041667,-0.006969809532165527,0.00025,2696,0.2,0.1785188658007731,0.0021586118358148574,0.9997569918632507,0.024292605,-5.449813321232796
229,269,7204,-2269.94108862,1071.62,1652736,0.3324381510416667,0.03917526826262474,0.00025,2700,0.2,0.24624917345742384,0.0007292790396604687,0.9993910193443298,0.03210992,-5.464031860232353
229,270,7232,-2244.17239002,1070.91,1658880,0.3279622395833333,0.02178259938955307,0.00025,2704,0.2,0.27265585656277835,-0.0014744747556202735,0.9994203448295593,0.03451546,-5.513367181022962
229,271,7259,-2210.36105866,1073.18,1665024,0.3017578125,0.0003217458724975586,0.00025,2708,0.2,0.15816429148738584,0.0001961675322187754,0.9996909499168396,0.028559038,-5.4688690751791
229,272,7285,-2207.4805588199997,1071.47,1671168,0.3022867838541667,0.09294848144054413,0.00025,2712,0.2,0.5580251576999823,-0.0003656495246104896,0.998753547668457,0.024739102,-5.512338012456894
229,273,7312,-2258.66292029,1070.41,1677312,0.247314453125,0.20814618468284607,0.00025,2716,0.2,0.36788124389325577,-0.003302494279826836,0.9993709325790405,0.015196138,-5.4847031980752945
229,274,7339,-2268.6178329399995,1068.97,1683456,0.3430989583333333,0.052658386528491974,0.00025,2720,0.2,0.14061462855897844,0.0039014493668219075,0.9997344613075256,0.030106926,-5.480101535717647
229,275,7366,-2238.6812938700004,1077.21,1689600,0.401611328125,0.08236555755138397,0.00025,2724,0.2,0.21522075380198658,0.002687854524992872,0.9994141459465027,0.04475698,-5.4320802589257555
229,276,7393,-2185.5957444799997,1081.35,1695744,0.4183349609375,0.4834730327129364,0.00025,2728,0.2,1.1289239736894767,0.005715106235584244,0.9972797632217407,0.03297167,-5.2818232874075575
229,277,7422,-2195.4053135000004,1081.19,1701888,0.3133951822916667,0.14239440858364105,0.00025,2732,0.2,0.7142630123222867,0.0004138528771970111,0.9980907440185547,0.024982477,-5.318695321679115
229,278,7449,-2216.5668473800006,1081.65,1708032,0.3006591796875,0.0621383860707283,0.00025,2736,0.2,0.2920313404562573,0.0021206333597850366,0.9993642568588257,0.017123677,-5.357949485381444
229,279,7476,-2289.57330843,1077.79,1714176,0.3551432291666667,0.003766130656003952,0.00025,2740,0.2,0.15064509585499763,0.0041383428300226415,0.9997076988220215,0.038651094,-5.355293999115626
229,280,7502,-2362.3287966999997,1068.8,1720320,0.3682454427083333,0.005841374397277832,0.00025,2744,0.2,0.1473502601341655,0.008361116299056448,0.9997497200965881,0.038696628,-5.3176577885945635
229,281,7529,-2376.61210829,1068.82,1726464,0.3399658203125,0.016903944313526154,0.00025,2748,0.2,0.13589101129521927,-0.00021413750801002607,0.9997502565383911,0.026642134,-5.336690152684848
229,282,7556,-2414.3324973100002,1067.01,1732608,0.3529459635416667,0.1421891301870346,0.00025,2752,0.2,0.44089952887346345,0.0013488174857532915,0.9990747570991516,0.032841966,-5.306519612669945
229,283,7583,-2448.1741467,1066.85,1738752,0.3489176432291667,-0.004139360040426254,0.00025,2756,0.2,0.16580527989814678,0.0019724870168526345,0.9995697736740112,0.027782375,-5.295096745093663
229,284,7611,-2467.51521392,1067.49,1744896,0.3171793619791667,0.026742637157440186,0.00025,2760,0.2,0.17728816640252867,0.0010497330270785217,0.9996607899665833,0.023735208,-5.260842223962148
229,285,7638,-2454.0826644500003,1067.23,1751040,0.24235026041666666,0.018400009721517563,0.00025,2764,0.2,0.2611635470141967,-0.002266740989095221,0.9996542930603027,0.011408248,-5.222238724430402
